0.00	0.000
0.02	0.000
0.04	0.000
0.06	0.000
0.08	0.000
0.10	0.000
0.12	0.000
0.14	0.000
0.16	0.000
0.18	0.000
0.20	0.000
0.22	0.000
0.24	0.000
0.26	0.000
0.28	0.000
0.30	0.000
0.32	0.000
0.34	0.000
0.36	0.000
0.38	0.000
0.40	0.000
0.42	0.000
0.44	0.000
0.46	0.000
0.48	0.000
0.50	0.000
0.52	0.000
0.54	0.000
0.56	0.000
0.58	0.000
0.60	0.000
0.62	0.000
0.64	0.000
0.66	0.000
0.68	0.000
0.70	0.000
0.72	0.000
0.74	0.000
0.76	0.000
0.78	0.000
0.80	0.000
0.82	0.000
0.84	0.000
0.86	0.000
0.88	0.000
0.90	0.000
0.92	0.000
0.94	0.000
0.96	0.000
0.98	0.000
1.00	0.000
1.02	0.003
1.04	0.006
1.06	0.009
1.08	0.012
1.10	0.015
1.12	0.018
1.14	0.021
1.16	0.023
1.18	0.026
1.20	0.029
1.22	0.031
1.24	0.034
1.26	0.036
1.28	0.039
1.30	0.041
1.32	0.044
1.34	0.046
1.36	0.049
1.38	0.051
1.40	0.053
1.42	0.055
1.44	0.058
1.46	0.060
1.48	0.062
1.50	0.064
1.52	0.066
1.54	0.068
1.56	0.070
1.58	0.072
1.60	0.074
1.62	0.076
1.64	0.078
1.66	0.080
1.68	0.082
1.70	0.084
1.72	0.086
1.74	0.087
1.76	0.089
1.78	0.091
1.80	0.093
1.82	0.095
1.84	0.096
1.86	0.098
1.88	0.100
1.90	0.101
1.92	0.103
1.94	0.105
1.96	0.106
1.98	0.108
2.00	0.110
