2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.500	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.503	0.600
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.506	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.509	0.601
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.512	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.515	0.602
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
2.518	0.603
