-47	7
-47	9
-46	6
-46	7
-46	9
-46	12
-45	7
-45	9
-45	11
-45	12
-44	1
-44	2
-44	3
-44	4
-44	5
-44	6
-44	7
-44	8
-44	9
-44	10
-44	11
-44	12
-43	-4
-43	6
-43	7
-42	-4
-42	4
-42	5
-42	6
-42	7
-42	8
-41	-6
-41	-5
-41	-4
-41	2
-41	3
-41	4
-41	6
-41	7
-41	8
-40	-7
-40	-6
-40	-5
-40	-1
-40	6
-40	7
-39	-5
-39	-1
-39	5
-39	6
-39	7
-39	12
-38	-6
-38	-5
-38	-1
-38	5
-38	6
-38	9
-38	10
-38	11
-38	12
-37	-5
-37	-1
-37	3
-37	5
-37	6
-37	7
-37	8
-37	9
-36	-5
-36	-4
-36	-3
-36	-2
-36	-1
-36	0
-36	1
-36	3
-36	4
-36	5
-36	18
-36	19
-35	-6
-35	-5
-35	1
-35	2
-35	3
-35	4
-35	14
-35	15
-35	17
-35	18
-35	19
-35	20
-35	21
-35	22
-34	4
-34	14
-34	15
-34	16
-34	17
-33	4
-33	5
-33	6
-33	14
-33	15
-33	16
-33	20
-32	-2
-32	-1
-32	0
-32	5
-32	6
-32	13
-32	14
-32	15
-32	16
-32	17
-32	18
-32	19
-32	20
-31	-1
-31	0
-31	1
-31	2
-31	3
-31	5
-31	12
-31	14
-31	16
-31	17
-30	-1
-30	3
-30	4
-30	5
-30	12
-30	14
-29	5
-29	7
-29	12
-29	13
-29	14
-29	15
-28	4
-28	5
-28	6
-28	7
-28	12
-27	4
-27	7
-27	11
-27	12
-27	13
-27	14
-26	4
-26	6
-26	7
-26	8
-26	9
-26	10
-26	11
-26	12
-26	14
-26	28
-26	31
-25	7
-25	28
-25	31
-24	5
-24	6
-24	7
-24	8
-24	28
-24	29
-24	30
-24	31
-24	40
-23	5
-23	6
-23	23
-23	28
-23	31
-23	40
-22	-1
-22	0
-22	5
-22	6
-22	21
-22	23
-22	31
-22	35
-22	37
-22	38
-22	40
-21	-3
-21	0
-21	4
-21	5
-21	19
-21	20
-21	21
-21	23
-21	30
-21	31
-21	32
-21	33
-21	34
-21	35
-21	36
-21	37
-21	38
-21	39
-21	40
-21	41
-21	45
-20	-35
-20	-34
-20	-33
-20	-32
-20	-31
-20	-3
-20	-1
-20	0
-20	4
-20	5
-20	21
-20	23
-20	24
-20	30
-20	32
-20	38
-20	41
-20	42
-20	43
-20	44
-20	45
-19	-40
-19	-39
-19	-38
-19	-37
-19	-33
-19	-3
-19	-2
-19	-1
-19	0
-19	1
-19	5
-19	6
-19	7
-19	21
-19	24
-19	27
-19	28
-19	29
-19	30
-19	31
-19	38
-19	44
-18	-40
-18	-39
-18	-37
-18	-36
-18	-35
-18	-34
-18	-33
-18	-3
-18	1
-18	5
-18	9
-18	15
-18	16
-18	17
-18	21
-18	22
-18	23
-18	24
-18	25
-18	26
-18	27
-18	28
-17	-34
-17	-24
-17	-21
-17	-20
-17	-19
-17	-18
-17	-3
-17	0
-17	1
-17	5
-17	7
-17	9
-17	16
-17	18
-17	21
-17	24
-17	25
-17	26
-17	27
-16	-37
-16	-36
-16	-35
-16	-34
-16	-33
-16	-24
-16	-23
-16	-22
-16	-21
-16	-20
-16	-1
-16	0
-16	1
-16	5
-16	6
-16	7
-16	8
-16	9
-16	16
-16	18
-16	19
-16	20
-16	21
-15	-34
-15	-29
-15	-26
-15	-20
-15	-19
-15	0
-15	1
-15	5
-15	16
-15	18
-15	31
-14	-35
-14	-34
-14	-33
-14	-32
-14	-31
-14	-30
-14	-29
-14	-26
-14	-25
-14	-19
-14	-1
-14	0
-14	1
-14	4
-14	5
-14	16
-14	17
-14	18
-14	30
-14	31
-13	-29
-13	-28
-13	-27
-13	-26
-13	-25
-13	-19
-13	-7
-13	-6
-13	-5
-13	-4
-13	-3
-13	-2
-13	-1
-13	1
-13	5
-13	6
-13	16
-13	30
-13	31
-13	32
-12	-25
-12	-19
-12	-18
-12	1
-12	5
-12	15
-12	16
-12	17
-12	18
-12	19
-12	20
-12	21
-12	22
-12	24
-12	25
-12	26
-12	27
-12	30
-12	34
-11	-25
-11	-24
-11	-23
-11	-22
-11	-20
-11	-19
-11	0
-11	1
-11	3
-11	4
-11	5
-11	13
-11	15
-11	16
-11	22
-11	23
-11	24
-11	25
-11	30
-11	32
-11	33
-11	34
-11	36
-10	-23
-10	-19
-10	-18
-10	0
-10	1
-10	2
-10	3
-10	5
-10	12
-10	13
-10	14
-10	15
-10	16
-10	22
-10	25
-10	26
-10	27
-10	28
-10	29
-10	30
-10	31
-10	32
-10	33
-10	34
-10	35
-10	36
-9	-28
-9	-27
-9	-23
-9	-19
-9	-18
-9	-17
-9	-16
-9	2
-9	13
-9	22
-9	23
-9	25
-9	27
-9	28
-9	31
-9	35
-8	-27
-8	-26
-8	-25
-8	-24
-8	-23
-8	-22
-8	-17
-8	2
-8	13
-8	14
-8	15
-8	16
-8	25
-8	28
-8	35
-7	-28
-7	-27
-7	-22
-7	-17
-7	-14
-7	1
-7	2
-7	12
-7	13
-7	16
-7	17
-7	18
-7	19
-7	28
-7	29
-7	35
-7	36
-7	37
-6	-22
-6	-21
-6	-18
-6	-17
-6	-15
-6	-14
-6	-2
-6	-1
-6	0
-6	1
-6	2
-6	3
-6	12
-6	17
-6	28
-6	29
-6	36
-5	-23
-5	-22
-5	-21
-5	-20
-5	-19
-5	-18
-5	-17
-5	-15
-5	-12
-5	-10
-5	0
-5	1
-5	2
-5	9
-5	11
-5	12
-5	13
-5	14
-5	15
-5	17
-5	18
-5	28
-4	-26
-4	-25
-4	-24
-4	-23
-4	-22
-4	-21
-4	-20
-4	-17
-4	-16
-4	-15
-4	-14
-4	-13
-4	-12
-4	-11
-4	-10
-4	-9
-4	1
-4	2
-4	3
-4	9
-4	10
-4	11
-4	12
-4	13
-4	28
-3	-20
-3	-17
-3	-16
-3	-15
-3	-13
-3	-11
-3	-10
-3	0
-3	1
-3	6
-3	7
-3	8
-3	9
-3	13
-3	14
-3	15
-3	16
-3	28
-2	-41
-2	-36
-2	-20
-2	-18
-2	-17
-2	-15
-2	-11
-2	-10
-2	-9
-2	-8
-2	-7
-2	-5
-2	1
-2	2
-2	6
-2	9
-2	10
-2	15
-1	-41
-1	-36
-1	-19
-1	-18
-1	-17
-1	-15
-1	-14
-1	-8
-1	-7
-1	-6
-1	-5
-1	-4
-1	2
-1	3
-1	4
-1	5
-1	6
-1	7
-1	10
-1	11
0	-45
0	-41
0	-36
0	-20
0	-19
0	-14
0	-8
0	-5
0	-4
0	-3
0	-2
0	-1
0	0
0	1
0	2
0	4
0	5
0	7
0	8
0	10
0	11
1	-45
1	-41
1	-40
1	-36
1	-24
1	-23
1	-22
1	-21
1	-20
1	-5
1	-4
1	-1
1	0
